Longitude,Latitude,n,Total Dry Mass (mg/m3), COPEPOD-2012 file identifier, http://www.st.nmfs.noaa.gov/plankton/biomass/,
      0.125,    49.625,         1,                133.0891723633, COPEPOD-2012  drymass  (m15)            ,
      0.125,    50.125,         1,                 38.2251014709, COPEPOD-2012  drymass  (m15)            ,
      0.125,    50.375,         1,                 35.5713233948, COPEPOD-2012  drymass  (m15)            ,
      0.125,    70.375,         1,                 66.2521591187, COPEPOD-2012  drymass  (m15)            ,
      0.375,    49.625,         1,                143.0869598389, COPEPOD-2012  drymass  (m15)            ,
      0.375,    49.875,         1,                 23.5179786682, COPEPOD-2012  drymass  (m15)            ,
      0.375,    66.875,         1,                102.1272048950, COPEPOD-2012  drymass  (m15)            ,
      0.625,    49.875,         1,                 38.3089294434, COPEPOD-2012  drymass  (m15)            ,
      0.625,    50.125,         1,                 59.1561584473, COPEPOD-2012  drymass  (m15)            ,
      0.625,    50.375,         1,                 22.6360149384, COPEPOD-2012  drymass  (m15)            ,
      0.875,    50.125,         1,                 34.0564956665, COPEPOD-2012  drymass  (m15)            ,
      0.875,    50.375,         1,                100.0000000000, COPEPOD-2012  drymass  (m15)            ,
      1.125,    50.125,         1,                 43.2613487244, COPEPOD-2012  drymass  (m15)            ,
      1.125,    50.625,         1,                120.6980056763, COPEPOD-2012  drymass  (m15)            ,
      1.125,    67.875,         1,                167.2630920410, COPEPOD-2012  drymass  (m15)            ,
      1.125,    68.375,         1,                 79.5060272217, COPEPOD-2012  drymass  (m15)            ,
      1.125,    71.125,         1,                 61.7874107361, COPEPOD-2012  drymass  (m15)            ,
      1.125,    74.625,         2,                 31.5868511200, COPEPOD-2012  drymass  (m15)            ,
      1.375,    50.375,         1,                125.4007034302, COPEPOD-2012  drymass  (m15)            ,
      1.375,    50.875,         1,                 96.9616622925, COPEPOD-2012  drymass  (m15)            ,
      1.875,    64.625,         1,                 34.1192893982, COPEPOD-2012  drymass  (m15)            ,
      1.875,    65.375,         1,                 32.1588134766, COPEPOD-2012  drymass  (m15)            ,
